,ConvThread,MessageID,date,UserID,Channel,source,text,is_sarcastic
909,151.0,3453-05-17,2023-07-30,765387688,D7 - D7.csv,Telegram,"Повезло Бамбасу- то кормив всю Україну, тепер всю Африку* .",1
910,153.0,3449-07-20,2023-07-28,1258434503,D7 - D7.csv,Telegram,Закарпатці вибачаються за чорницю,1
911,154.0,3448-03-03,2023-07-27,442327997,D7 - D7.csv,Telegram,"Ну біженці вернуться і ВВП з собою привезуть, шо не ясно? ",1
912,158.0,3432-10-11,2023-07-23,449203824,D7 - D7.csv,Telegram,"А ну тоді звичайно, тре було бомбити",1
913,159.0,3427-10-24,2023-07-20,325265640,D7 - D7.csv,Telegram,"Та... Неначасі ж, нє?
",1
914,167.0,3415-05-30,2023-07-14,5208153549,D7 - D7.csv,Telegram,"Та ви що, то ж отрута!!!
",1
915,178.0,3367-09-04,2023-06-27,5208153549,D7 - D7.csv,Telegram,"Та треба як у «Скаженому Максі» - відібрати найбільш фертильних, замкнути у бункері та запліднювати від найкращих донорів 😈
",1
916,187.0,3350-02-19,2023-06-22,467621176,D7 - D7.csv,Telegram,"""Знову ви даєте поради яких я не просила"" (с)
",1
917,206.0,3304-05-19,2023-06-04,5492240770,D7 - D7.csv,Telegram,"На аеродром Червінський навів - до гадалки не ходи...
",1
918,221.0,3290-09-08,2023-05-31,688402234,D7 - D7.csv,Telegram,"Щось не цікаво, треба було ""я стояла за дверима і зрозуміла що ви не знаєте нічого про дієприкметниковий зворот тому Маші та ... Даю такі завдання)

",1
919,222.0,3290-03-11,2023-05-30,688402234,D7 - D7.csv,Telegram,"Кинув плотну 









",1
920,249.0,3240-05-11,2023-05-15,1082037854,D7 - D7.csv,Telegram,"Треба терміново підняти оплату праці суддям, щоб не брали хабарі!
",1
921,258.0,3232-01-08,2023-05-13,597502100,D7 - D7.csv,Telegram,"Типові борці за екологію 



",1
922,259.0,3228-11-06,2023-05-11,467660602,D7 - D7.csv,Telegram,"Я хочу грошей, а не працювати 🤪


",1
923,261.0,3225-06-09,2023-05-10,597502100,D7 - D7.csv,Telegram,"Ну а шо їх Купол гірше Петріотів ? Треьа також бути крутими



",1
924,262.0,3225-04-11,2023-05-10,504153365,D7 - D7.csv,Telegram,"А що не зрозуміло: 
Порошенко в нас що? Вірно торгував на крові.
Зеленський що? Вірно протягнув до влади корешів своїх і взагалі хотів нас росіянам здати
НАБУ що? Правильно ніхуя не робить а тіки корумповане
САП що? А взагалі нічого. 
Тільки простий звичайний Василь з Житомирщини який розмовляе чистою Українською е взірцем чесності. 



",1
925,269.0,3202-05-24,2023-05-02,597502100,D7 - D7.csv,Telegram,"А могли просто перенести якесь українське виробництво у Німеччину і там би наші ті снаряди робили !!!!!!



",1
926,272.0,3193-02-05,2023-04-27,1132391594,D7 - D7.csv,Telegram,"найшли на кого рівнятися, на ліваків із Нью-Йорку

",1
927,287.0,3163-08-21,2023-04-11,5689240693,D7 - D7.csv,Telegram,"Не дай боже наші скопіюють

",1
928,289.0,3162-06-12,2023-04-10,1852337039,D7 - D7.csv,Telegram,"Дякуємо найвеличнішому що замовчував ймовірність нападу, обіцяв шашлички щоб зекономити 7 ""своїх"" лярдів в місяць .",1
929,296.0,3130-10-13,2023-03-21,376318869,D7 - D7.csv,Telegram,"Яка сумна новина)
",1
930,303.0,3108-11-08,2023-03-06,1132391594,D7 - D7.csv,Telegram,"а хіба не так було?

",1
931,310.0,3086-05-10,2023-02-21,539065348,D7 - D7.csv,Telegram,"буде просити, шоб літаки Молдові передали, а не нам, ахаха
",1
932,323.0,3074-09-23,2023-02-15,539065348,D7 - D7.csv,Telegram,"«посудомийна машина» тоже в чоловічому роді. намьок поняли?
",1
933,324.0,3069-01-15,2023-02-12,539065348,D7 - D7.csv,Telegram,у мужиків зараз є право вибора?😂,1
934,329.0,3060-01-20,2023-02-08,973062248,D7 - D7.csv,Telegram,"Бо зараз і є дві  суб'єктні політичні сили: ОПЗЖ - труп, Батьківщина - труп, Голос теж труп. Партії Притули/Арестовича поки немає. Д7 зараз займається фронтом, а не політикою.
*Давати принизливі прізвиська - явна ознака великої культури і такого ж інтелекту ",1
935,340.0,3050-06-13,2023-02-03,645340480,D7 - D7.csv,Telegram,"Це іпсо таке, ви не розумієте ",1
936,343.0,3047-02-18,2023-02-02,323054348,D7 - D7.csv,Telegram,"І взагалі самі винуваті. Нащо було йти в ЄС і НАТО, провокуючи сусіда. 
",1
937,353.0,3023-02-01,2023-01-21,467660602,D7 - D7.csv,Telegram,"Я почитала. Шо ви ото човна розхитуєте?
",1
938,354.0,3022-03-13,2023-01-21,597502100,D7 - D7.csv,Telegram,Тупий м'ясоїдний спермобак  ,1
939,363.0,3012-05-27,2023-01-16,469071806,D7 - D7.csv,Telegram,"доречі, порохоботи , як вам заявочка Абдристовича ? ",1
940,366.0,3008-03-23,2023-01-15,549713154,D7 - D7.csv,Telegram,"О ні, ви що - українська пропаганда, то зло і всі цих, прости господи ""пропагандистів"", треба розстрілювати.)) ",1
941,367.0,3007-12-16,2023-01-14,549713154,D7 - D7.csv,Telegram,"Тавишо!!! 
Вина Люсі нічим не менша ніж путіна або того дегенерата, що віддавав наказа або нажимав кнопку! 
",1
942,376.0,2993-06-25,2023-01-06,340359958,D7 - D7.csv,Telegram,Тихановська це хто?,1
943,379.0,2992-05-28,2023-01-05,467660602,D7 - D7.csv,Telegram,"В окопи!
",1
944,403.0,2924-11-28,2022-12-01,541336345,D7 - D7.csv,Telegram,"ну... на медведчука ми виміняли азовців і харківську обл, то й на аміак може купу всього наміняємо) ",1
945,404.0,2919-05-18,2022-11-29,1132391594,D7 - D7.csv,Telegram,"вийдіть звідси, розбійник. дали б покайфувати хоч ще хвильку

",1
946,413.0,2911-01-15,2022-11-24,539065348,D7 - D7.csv,Telegram,"Терехов просто не вилизує Зе і не належить до слуг😎
",1
947,419.0,2909-06-28,2022-11-24,1034019388,D7 - D7.csv,Telegram,"Солом'янський. Взагалі нічого немає. Тільки податкова навпроти сяяла-палала вікнами з ночі. Оце, я розумію, люди ""працюють"", навіть додому не пішли .",1
948,420.0,2906-11-29,2022-11-23,144488512,D7 - D7.csv,Telegram,"> из первого состава БФ
""бандформированій"" чи що? 🙄
",1
949,422.0,2895-03-20,2022-11-18,151417331,D7 - D7.csv,Telegram,краще мрію відбудуємо!,1
950,425.0,2889-11-10,2022-11-16,527142841,D7 - D7.csv,Telegram,"Захід зливає нас, як поляків в 39. Зеленський в Польщі зараз вибачається перед польськими панами, росія вже контролює Київ, бо Кличко це сплячий агент Москви. Здаємось і відходимо до кордонів Київської Русі.

",1
951,445.0,2856-10-23,2022-11-01,1132391594,D7 - D7.csv,Telegram,так це ж влада Херсона. що їй робити в Скадовську? моя не понимает.,1
952,450.0,2842-04-04,2022-10-24,795878089,D7 - D7.csv,Telegram,"Що вони можуть зробити? Бідолашний пілот мусить стріляти по цивільних, щоб годувати сім'ю.

",1
953,488.0,2735-08-19,2022-08-30,875221520,D7 - D7.csv,Telegram,"теоретично це тобі допоможе якщо ти в зоні ураження і встиг роздуплитись і випити його одразу, бо радиоактивний йод здається протягом  до 2-х годин розпадеться і ураження щитовидки хватанеш якщо була нестача йоду в організмі, на практиці як ти бачиш - пздц корисна срань ",1
954,489.0,2725-09-01,2022-08-24,371677448,D7 - D7.csv,Telegram,"Не плутайте Путіна і росіян!!!

",1
955,530.0,2606-03-20,2022-06-24,202084146,D7 - D7.csv,Telegram,"""Схоже, що у Полтаві війна з росіянами вже закінчилась""",1
956,542.0,2558-06-24,2022-06-05,536837986,D7 - D7.csv,Telegram,А де росія? Вони ж наші найбільші постачальники зброї 😂,1
957,546.0,2551-08-18,2022-06-03,209847912,D7 - D7.csv,Telegram,"От кому треба українське громадянство давати, до того ж Гетманцевим буде що общипувати ",1
958,550.0,2540-02-25,2022-05-31,5265108920,D7 - D7.csv,Telegram,"А хто там зараз мер, знову штепа? ",1
959,551.0,2538-12-10,2022-05-31,1054952693,D7 - D7.csv,Telegram,"Тю, так треба ж писати ""послиця"". 🤣
І ""гінековагиня""... Але це не точно.
",1
960,559.0,2509-11-03,2022-05-22,192152716,D7 - D7.csv,Telegram,і чому він не на фронті?,1
961,561.0,2496-06-10,2022-05-18,129782934,D7 - D7.csv,Telegram,"Побачила вже... ну тепер все правильно, а то аж розхвилювалася, що такий важливий елемент забули ",1
962,577.0,2425-03-18,2022-04-29,367034476,D7 - D7.csv,Telegram,"Тю, а як з пацикам на мерсіках в кофейню гоняти та обговорювати крипту? ",1
963,578.0,2423-05-26,2022-04-28,337678577,D7 - D7.csv,Telegram,"АЖ 4 РЕСПУБЛІКАНЦІ, ЯКИЙ ЖАХ
",1
964,579.0,2422-02-24,2022-04-28,5096212493,D7 - D7.csv,Telegram,Зайняті були. Готувались до нападу,1
965,588.0,2382-05-16,2022-04-20,227635217,D7 - D7.csv,Telegram,"Зберегли від ушкодження в результаті бойових дій велику кількість спорядження, яке злочинні волонтери везли з Європи на схід.
",1
966,593.0,2347-02-26,2022-04-13,227635217,D7 - D7.csv,Telegram,"Шо ви тут таке пишете, не можна ображати Макрона, бо нам від нього потрібна зброя і гроші, шо ви такі недалекоглядні! ",1
967,605.0,2310-10-09,2022-04-06,328493616,D7 - D7.csv,Telegram,"Переобрали, з великим відривом🤦‍♀️ воно більше схоже на голосування  у росії.",1
968,616.0,2296-07-20,2022-04-03,1406450541,D7 - D7.csv,Telegram,Красава😂,1
969,624.0,2247-09-07,2022-03-26,1004813704,D7 - D7.csv,Telegram,"Тобто ви маєте на увазі, що вам не можна довіряти, бо ви самі за себе не ручаєтеся 😁 ",1
970,626.0,2243-07-22,2022-03-26,1004813704,D7 - D7.csv,Telegram,Тільки бажано Усику в очі це не кажіть😁,1
971,644.0,2180-07-22,2022-03-17,536837986,D7 - D7.csv,Telegram,"ойой, бідний нещасний. ",1
972,645.0,2177-05-17,2022-03-17,240672910,D7 - D7.csv,Telegram,"Ну просили же не показувати полонених 
Нащо такі знущання

",1
973,646.0,2168-09-30,2022-03-16,770957951,D7 - D7.csv,Telegram,"Ну так. Просто то не їх трупи. Хто учорноземився в Україні, той лузєр, і не іхній. ",1
974,647.0,2167-12-27,2022-03-16,1004813704,D7 - D7.csv,Telegram,От збочинець😂,1
975,650.0,2160-12-19,2022-03-15,1004813704,D7 - D7.csv,Telegram,Та можна й точну адресу ,1
976,653.0,2148-03-08,2022-03-13,565669503,D7 - D7.csv,Telegram,Амеріканці теж своїх не кидають,1
977,663.0,2095-11-02,2022-03-05,1004813704,D7 - D7.csv,Telegram,"Те стадо вірить в кирила с кадилом , що він на запасний випадок їх врятує, так шо забий",1
978,665.0,2065-06-10,2022-03-02,34185008,D7 - D7.csv,Telegram,так це ж допоможе одразууу!!!,1
979,683.0,1911-11-19,2021-02-10,337678577,D7 - D7.csv,Telegram,"Людина написала у чаті, а не в коментах ще дещо 
""Бо як то так - бабло повз них проходить?""

",1
980,687.0,3505-12-13,2023-08-19,287799671,D7 - D7.csv,Telegram,"Та російської взагалі там не було, то вироблена в совку українська ракета, і нікого не вбило. ",1
981,688.0,3348-04-02,2023-06-21,597502100,D7 - D7.csv,Telegram,"Рівноправ'я!!!! Ви принижуєте жінок зараз виокремлюючи їх від чоловіків


",1
982,689.0,3324-02-03,2023-06-12,597502100,D7 - D7.csv,Telegram,"Горбата гора манить просто


",1
983,690.0,3274-12-14,2023-05-27,7726900,D7 - D7.csv,Telegram,"Та тут все білими нитками шито)
Але справедливості заради, у сечі алкоголь можна виявити впродовж 80 годин після вживання, а у волоссі навіть впродовж місяця. Якщо вони візьмуть кров, одразу стане зрозуміло, що суддя скоро буде на волі, заплатить штраф кілька тис грн, а сімʼя загиблого буде відшкодовувати шкоду, завдану авто його",1
984,693.0,3040-05-17,2023-01-30,222388219,D7 - D7.csv,Telegram,Ага. Кожного. Тому їх не можна знайти по компрометуючим запитам ,1
985,694.0,2618-04-14,2022-06-29,670625691,D7 - D7.csv,Telegram,Але ж без дорожньої техніки не вийде будувати дороги!,1
986,1900-02-11,7743-09-02,2023-08-25,6248006550,Drit - Drit.csv,Telegram,"Це російське іпсо і зрадойобство. І взагалі, ефективності нашого Міноборони просто всі заздрять ось і наклеп цей пишуть. 

",1
987,1900-01-18,7886-01-13,2023-10-26,457539917,Drit - Drit.csv,Telegram,"Ну як, з ним треба домовлятись же і поступатись, а не провокувати ",1
988,695.0,1925-10-14,2021-04-07,755474236,D7 - D7.csv,Telegram,"Ну що ж - прекрасно, коли в людей є робота, куди тре їхати. 

",1
989,18,7886-02-11,2023-10-26,358144400,Drit - Drit.csv,Telegram,"Так, адже саме це можна побачити у моєму смс, що ж ще ",1
990,2.0,7989-11-05,2024-01-03,353455719,Drit - Drit.csv,Telegram,"Але для нас вигідно це. Польські фермери отримують дотації, роблять більше хавки, вона трохи дешевшає, відправляють до нас. Нам профіт, бо голоду не буде. Голод настане тому що останнього тракториста Миколу мобілізували штурмувати посадку (якщо пощастить у танкісти) і с/г у піке. ",1
991,4.0,7945-06-18,2023-12-09,358359981,Drit - Drit.csv,Telegram,А такий чудовий Третій Шлях могли б побудувати...,1
992,15.0,7901-08-04,2023-11-04,5393782688,Drit - Drit.csv,Telegram,"Макіївське ПТУ передає привіт. І хто скаже, шо не братські народи? ",1
993,22.0,7876-12-01,2023-10-20,352354917,Drit - Drit.csv,Telegram,"Дійсно лол, як взагалі можна засуджувати терористів які вбивають цивільних, зокрема громадян України? Відколи це тероризм став чимось поганим? ",1
994,26.0,7826-06-09,2023-09-25,351627012,Drit - Drit.csv,Telegram,"Треба тобі ашки, тоді заєбісь буде
",1
995,42.0,7749-04-30,2023-08-26,358359981,Drit - Drit.csv,Telegram,"Нііі, релігія то не брудне мирське, то духовне! ПЦУ і УПЦ МП хочуть одноного – вести людей до Бога! ",1
996,44.0,7743-08-31,2023-08-25,546007432,Drit - Drit.csv,Telegram,Просто Зеленський це людина Порошенка🙃,1
997,47.0,7721-12-22,2023-08-10,543137515,Drit - Drit.csv,Telegram,але ж це вже НАДЗВИЧАЙНО багато =(,1
998,48.0,7720-06-24,2023-08-09,351627012,Drit - Drit.csv,Telegram,"Ти шо не мужик, йди тільки коли з орбіт повипадають і будуть мішати їсти через те що бовтаються біля рота

",1
999,58.0,7630-09-10,2023-06-27,352354917,Drit - Drit.csv,Telegram,Краще мертві люди ніж панікуючі,1
1000,64.0,7575-02-20,2023-06-13,543137515,Drit - Drit.csv,Telegram,"Ну, логічно дуже ",1
1001,66.0,7568-07-12,2023-06-12,399179378,Drit - Drit.csv,Telegram,"Пофіг, якщо з правоохоронних органів - винен ",1
1002,74.0,7442-04-25,2023-05-27,346159843,Drit - Drit.csv,Telegram,"Бо так не можна, якщо одному зле всім повинно бути зле…
",1
1003,77.0,7432-01-10,2023-05-26,478773393,Drit - Drit.csv,Telegram,"все, тепер по всім лікарням ракети полетять, дякую що наводиш ",1
1004,78.0,7431-10-18,2023-05-26,352354917,Drit - Drit.csv,Telegram,"Ну так, я ж відомий тут що ніколи не виступав проти проросів, шкарлета, ткаченко, опзж, російськомовних ітд",1
1005,79.0,7431-04-24,2023-05-26,352354917,Drit - Drit.csv,Telegram,Крим теж не автономія це Республіка!,1
1006,80.0,7380-07-07,2023-05-21,1551078037,Drit - Drit.csv,Telegram,"@ghostyshka Боже, як я втомився у цьому Парижі. Як же мене задовбало кожного дня виставляти фотки у інстаграмі. На фоні Ейфелевої вежі, Лувра, Тріумфальних воріт. Куштувати вишукані страви. Я так хочу в додому.

Авжеж, ще мені не подобається, що французи не реагують належним чином, коли я кажу що я біженець з України. Не дають гроші і пропонують щось купити(

І от ще якісь чоловіки, котрі не на фронті, щось мені проти вказують. Хто вони такі, аби вирішувати, на якій мові мені розмовляти, або що я не можу слухати російську музику. Хто не на фронті - той виписаний з чоловіків. І авжеж я справжній патріот України, адже я в Інсті поставив до ніку прапор України 💙💛

",1
1007,82.0,7360-10-18,2023-05-18,443492640,Drit - Drit.csv,Telegram,"так, це швидко і зручно",1
1008,86.0,7316-08-11,2023-05-13,217821408,Drit - Drit.csv,Telegram,"У жінки є гроші на собаку, їжу, догляд, а на дитину немає. Розумієш, які жахливі умови? ",1
1009,96.0,7094-08-02,2023-04-17,352354917,Drit - Drit.csv,Telegram,"- Загальні заводи
- Конкретна пропагандиська установа окупантів

Одне й теж, дійсно",1
1010,99.0,7017-09-27,2023-04-04,1208452018,Drit - Drit.csv,Telegram,"Та кому ти кажев в нього он майже дві вісімки, тут все ясно, не ясно тільки де 14, він загубив)

",1
1011,100.0,7017-03-08,2023-04-04,353455719,Drit - Drit.csv,Telegram,"Ну от не зовсім. Здається у тому ж Колумбайні, як шериф так і вчителі могли зупинити стрільців, бо вони мали ознаки підготовки до теракту. Та і ФБР має отримувати інформацію від місцевих копів, щоб працювати далі. Хоча стоп, якщо де партія та ліваки спецом скорочують видатки на поліцію, бо вони тільки ""негрів"" ловлять, то логічно, що ж треба зброю заборонити ",1
1012,105.0,6974-03-06,2023-03-30,1100013606,Drit - Drit.csv,Telegram,"ще крипта дуже рятує русню від санкцій, ура ",1
1013,114.0,6897-06-19,2023-03-17,352354917,Drit - Drit.csv,Telegram,"Умови:
- Міноборони закуповували продукти за високими цінами
- Почався скандал коли були виявлені такі ціни
- Після скандалу ціна частини продуктів опустилась, місцями кратно
- Відповідальних за закупки звільнили та висунули підозру

Висновок:
А) це була корупційна схема
Б) це була величезна помилка
В) ми нічого не знаємо, треба довіряти чиновникам

Дійсно, який же варіант явно хибний, складне завдання",1
1014,122.0,6834-10-22,2023-03-08,574466036,Drit - Drit.csv,Telegram,Ага махровий.,1
1015,143.0,6551-03-11,2023-02-02,352354917,Drit - Drit.csv,Telegram,Ну якщо не політик то підтримка русні це норм,1
1016,144.0,6549-12-18,2023-02-02,106127218,Drit - Drit.csv,Telegram,"Тому було прийняте рішення ""обкладу хуями всіх, чия точка зору не співпадає з моєю, бо життя не справедливе""?
Оригінальний підхід, мудрий. ",1
1017,156.0,6434-04-24,2023-01-21,763560162,Drit - Drit.csv,Telegram,"А вчителька така: Ого ти зміг їх вирішити, неочікувно 🤯

",1
1018,164.0,6357-05-17,2023-01-13,352354917,Drit - Drit.csv,Telegram,"Дійсно, взагалі треба одразу розстрілювати бо раптом зараз дістане рпг й почне стріляти в усі сторони, або може взагалі зомбі й зробить їх теж.

",1
1019,165.0,6357-02-03,2023-01-13,352354917,Drit - Drit.csv,Telegram,"Ну якщо це дратує то звісно все виправдано, це ж так й працює",1
1020,167.0,6293-06-15,2023-01-03,547120780,Drit - Drit.csv,Telegram,"Дуже відома людина, соромно не знати ",1
1021,171.0,6256-05-15,2022-12-29,746486563,Drit - Drit.csv,Telegram,"Ну так його згадують частіше, бо він Президент. Він має бути на хвилі з народом. Звісно блять його мають згадувати, так само і в західному інфопросторі, він має бути на порядку денному. Бо ми воюєм, і нам потрібна допомога. Аа, диаитесь марафон, щоб знати яка там пропаганда і порівняти чи гідна вона пропаганді Порошенка? ",1
1022,174.0,6222-10-06,2022-12-25,327647775,Drit - Drit.csv,Telegram,"Запропонувати їм вивчити „правильну українську мову“ і нагадати „що русини - це стара назва українців“?
Дякую, зрозуміло.

",1
1023,187.0,6124-05-24,2022-12-12,352354917,Drit - Drit.csv,Telegram,"Угу, в законі ж так написано ""державних зрадників карають, але якщо це бойко то не можна"", а у Конституції взагалі вказано ""міністром освіти повинна бути руснява плагіаторська мразота й нікого іншого призначати не можна""",1
1024,224.0,5891-11-26,2022-11-03,541685227,Drit - Drit.csv,Telegram,"На початку війни мені терміново треба була довідка про навчання в університеті. Я попросила куратора допомогти, а він відморозився і я йому написала щось типу ""дякую за вашу неймовірну допомогу"".  ",1
1025,225.0,5886-03-30,2022-11-01,352354917,Drit - Drit.csv,Telegram,"Та взагалі без змін, державне втручання воно ж таке ефективне 

",1
1026,226.0,5868-09-08,2022-10-28,352354917,Drit - Drit.csv,Telegram,"А, ну якщо не ідейно підтримував русню, а за великі гроші то це звісно все змінює",1
1027,230.0,5822-09-01,2022-10-18,352354917,Drit - Drit.csv,Telegram,"Так, якщо людина розумово відстала це не означає що вона не може займатись розумовою діяльністю",1
1028,235.0,5759-09-27,2022-10-09,763560162,Drit - Drit.csv,Telegram,"Так, звісно!
",1
1029,237.0,5757-02-20,2022-10-09,352354917,Drit - Drit.csv,Telegram,"Звісно, в двох Єрмака винен злий Порошенко, а не сам Єрмак, як інакше",1
1030,241.0,5739-03-14,2022-10-05,596887367,Drit - Drit.csv,Telegram,🤡 З розряду: чому мої податки йдуть на школи і дитячі садочки хоча в мене нема дітей?,1
1031,262.0,5542-07-30,2022-08-30,352354917,Drit - Drit.csv,Telegram,В - взагалі не регулюються,1
1032,272.0,5458-05-17,2022-08-16,352354917,Drit - Drit.csv,Telegram,Панікуючі люди під час бойових дій менше шкодять ніж до них,1
1033,291.0,5202-09-20,2022-07-28,352354917,Drit - Drit.csv,Telegram,А борщ це щі з буряком,1
1034,47.0,12226-09-28,2023-12-04,454213253,FashykDon - FashykDon.csv,Telegram,"Відеоролик ""вогонь"" .",1
1035,65.0,12140-10-11,2023-11-21,5107118197,FashykDon - FashykDon.csv,Telegram,"Ну і приїхали, щоб вмовити почати домовлятися. Для цього ж зазвичай міністр оборони та глава пентагону приїздять? 😂
",1
1036,82.0,12055-10-06,2023-11-08,526293609,FashykDon - FashykDon.csv,Telegram,"Ну здох і здох, чого бубніть..
",1
1037,89.0,12028-02-14,2023-11-04,573392126,FashykDon - FashykDon.csv,Telegram,"Як що це двійник, і він не може казати інше, бо це загрожує його життю, то треба рятувати, витягати з полону. Може СБУ посприяє)) ",1
1038,114.0,11906-06-01,2023-10-16,454213253,FashykDon - FashykDon.csv,Telegram,Росіяни тверезіють. Незвичний стан для них. Це насторожує і навіть трохи лякає .,1
1039,115.0,11895-06-23,2023-10-14,454213253,FashykDon - FashykDon.csv,Telegram,Не бачу мінусів. Аж зіганула поки дивилася . ,1
1040,148.0,11668-04-02,2023-09-13,669048737,FashykDon - FashykDon.csv,Telegram,"  Салагай  цілу годину сидів в аеропорту і вимагав щоб йому подав руку  хтось з датчан., сподівався що якщо проти Харлан прокотило то і він зможе 🍿🍿🍿😁😁😁",1
1041,149.0,11661-06-03,2023-09-12,454213253,FashykDon - FashykDon.csv,Telegram,"Загарбники скаржаться, що викрадені ним люди його чомусь ненавидять. Цікаво, чому ? ",1
1042,162.0,11573-01-17,2023-08-30,5210331408,FashykDon - FashykDon.csv,Telegram,"Форма на виріст. Якщо одягнув то всьо. Пєрвоє вересня - казарма - фронт. За хйула і пабєду. 
.",1
1043,164.0,11562-10-30,2023-08-29,1000675790,FashykDon - FashykDon.csv,Telegram,"Американці українського походження- вибирайте довбойоба, як ви це зробили у 2019р. 
І тоді у вас назавжди зникне питання повернення в Україну- за вибір( розум) платити треба!!!
Зате зекономите на кожному польоті!
",1
1044,175.0,11490-04-20,2023-08-20,530087233,FashykDon - FashykDon.csv,Telegram,І всю Україну годували,1
1045,184.0,11458-02-05,2023-08-16,454213253,FashykDon - FashykDon.csv,Telegram,"Ага, просто невидимками там будуть .",1
1046,194.0,11425-11-22,2023-08-12,1445994622,FashykDon - FashykDon.csv,Telegram,цікаво... звідки українці знають що по мосту попало?,1
1047,209.0,11350-05-26,2023-08-03,850910127,FashykDon - FashykDon.csv,Telegram,Цікаво він живий  ,1
1048,271.0,11047-10-06,2023-07-02,1054952693,FashykDon - FashykDon.csv,Telegram,"За корабльом!
",1
1049,315.0,10803-11-27,2023-06-10,947002109,FashykDon - FashykDon.csv,Telegram,Ай-яй-яяяй…бачив би вас Арестович…,1
1050,384.0,10475-07-15,2023-05-12,468111658,FashykDon - FashykDon.csv,Telegram,"бля, які ж класні кольори, прямо хочеться жити під таким стягом, колір радості, процвітання та демократії ",1
1051,389.0,10465-07-19,2023-05-11,330815630,FashykDon - FashykDon.csv,Telegram,Ледь сльозу не пустив.,1
1052,393.0,10401-06-18,2023-05-05,635448743,FashykDon - FashykDon.csv,Telegram,Твоя мама хвойда.,1
1053,411.0,10322-01-14,2023-04-28,1142829994,FashykDon - FashykDon.csv,Telegram,"Немає сечі терпіти ці пекельні борошна. У нелюдини тренування скасувалось, а Ви регочете. ",1
1054,423.0,10235-11-11,2023-04-20,1090410649,FashykDon - FashykDon.csv,Telegram,"Прям один в один... Геть нічим не відрізняється... Наче нічого і не траплялося... Все як в Україні!!!

",1
1055,425.0,10209-01-29,2023-04-18,835373586,FashykDon - FashykDon.csv,Telegram,На інвесторів.,1
1056,440.0,10152-12-14,2023-04-13,1182329745,FashykDon - FashykDon.csv,Telegram,"А може все набагато простіше - до одурі надивились х/ф ""Блокпост""? ",1
1057,441.0,10152-04-19,2023-04-13,1182329745,FashykDon - FashykDon.csv,Telegram,Де-де? Миші з'їли. ,1
1058,24.0,2431-01-04,2023-12-18,363667194,FontanZaMilion - FontanZaMilion.csv,Telegram,"Не на часі!!!!! Я дивлюсь у вас і авто є, а люди сидять без світла і тепла в Херсоні! Віддайте авто на ЗСУ і не потрібно буде нічого ремонтувати! ",1
1059,42.0,2358-02-04,2023-10-21,395920342,FontanZaMilion - FontanZaMilion.csv,Telegram,"Певно, тільки Пронін і члени цієї групи. Якщо сторонні будуть знати, то взнає ворог. А нам і так не потрібно гучних корупційних скандалів, принаймні місяць.
",1
1060,46.0,2347-10-01,2023-10-07,5110923582,FontanZaMilion - FontanZaMilion.csv,Telegram,"Або якісь невисокі, екзотичні, бажано по 50-60к. за штуку",1
1061,47.0,2347-09-01,2023-10-07,1031753954,FontanZaMilion - FontanZaMilion.csv,Telegram,"Є. Але нащо рубати згнивші дерева, їх же нікому не продаси! ",1
1062,50.0,2342-10-23,2023-09-29,377975115,FontanZaMilion - FontanZaMilion.csv,Telegram,"Скільки мільйонів на цей логотип витратили, зізнавайтеся?!  ",1
1063,53.0,2336-09-19,2023-09-22,631669048,FontanZaMilion - FontanZaMilion.csv,Telegram,"Страшна Європа з її страшним транспортом з інтервалами 15 - 45 хвилин в залежності від маршруту з великими автобусами. Люди на кільці не зможуть доїхати куди треба, Вакуленці і Дублянщина не зможуть приїхати в Екватор не роблячи пересадку, хаос буде ",1
1064,57.0,2322-06-10,2023-09-08,469513168,FontanZaMilion - FontanZaMilion.csv,Telegram,"Та це ж просто ідеальний вибір для Полтавщини. Беремо, хуй з ним, гірше вже не буде ",1
1065,62.0,2307-10-20,2023-08-28,881895316,FontanZaMilion - FontanZaMilion.csv,Telegram,"Та це її друг, вони разом ""великі волонтери"" які на початку повномасштабного волонтери "" не покладая рук"" 
",1
1066,99.0,2167-01-08,2023-02-02,377975115,FontanZaMilion - FontanZaMilion.csv,Telegram,"Данілов же сказав, що це наші партизани. Вже нє?  ",1
1067,101.0,2137-02-25,2022-12-23,404040009,FontanZaMilion - FontanZaMilion.csv,Telegram,А пам'ятаєте як в мирний час через морози виникали якісь проблеми із світлом?  ,1
1068,102.0,2130-11-05,2022-12-16,592015007,FontanZaMilion - FontanZaMilion.csv,Telegram,"Ото кек, ""красівий"" знову під'їбав. А як там справи з гречкою? Всю розібрали, чи ще можна знайти?
",1
1069,117.0,2083-04-18,2022-09-12,361540795,FontanZaMilion - FontanZaMilion.csv,Telegram,"У депутатів недоторканність, у їх дітей теж, голови областей і т.д. - теж саме. ",1
1070,118.0,2078-12-26,2022-08-30,1830249564,FontanZaMilion - FontanZaMilion.csv,Telegram,"Так між Веприком і Бобриком чи між Мартинівкою та Воронівщиною? Знаю давно цю закинуту дорогу, там остання машина мабуть в кінці 80- проїхала .",1
1071,125.0,2044-03-22,2022-05-16,889025552,FontanZaMilion - FontanZaMilion.csv,Telegram,Нічого ви не розумієте! В нас з 6 ранку містяни йдуть пішки на роботу. Здоровіше будуть!,1
