,is_sarcastic,text,source
7648,1,какая разніца?,Telegram
7649,1,"Мені здається, що це норм. Війна все ж таки. І Київ не Львів - в Києві вже були бойові дії. А то потім арєстовічі будуть казати ""проїбали"", а купа народу буде бігати і волати ""яка собака Чонгар розмінувала"". Тому отак мінувати, на жаль, норм, як на мене",Telegram
7650,1,"Пох на своїх дітей, аби в африці норм було 👍",Telegram
7651,1,"Ну зе можуть, так само як і пороху навішати того в чому його заслуги нема. Проте, порохоботи , якщо ним сказати, що це порох чорноьаївку 20 разів обороняв, будутт сліпо вірити",Telegram
7652,1,"Звичайно, прийдеться тоді до расіі",Telegram
7653,1,"народ, а чо ви всі підгоріли? готуйтеся до того що чим далі тим сильніше ми будемо поступатися, і це тільки початок. вангую наступним нарративом буде початок переговорів на кордонах дон. та луг. областей. вони наступають, наша переговірна позиція погіршується, влада поступається, а як ви думали?",Telegram
7654,1,наживається на війні 🤷‍♂️,Telegram
7655,1,"Він би знову примножив свої статки і більге ніж у 82 рази, добре що його не обрали бо він би одразу як сцикло утік",Telegram
7656,1,"За передвиборчою версією зеленої мразоти, їхніх спонсорів і подільників їхніх спонсорів,  що старанно  перетворювали українців на баранів,  війна була вигідна 'баригам'.",Telegram
7657,1,"Такі слов'яни, що пизда просто",Telegram
7658,1,"Ну так, вони бояться казати йому правду саме тому, що він хороший, ага)))",Telegram
7659,1,"Згоден. Це основне питання!
Якого насправді хуя він не у костюмі, шо за хуйня?!!",Telegram
7660,1,І вулицю вкажіть!😡,Telegram
7661,1,"Ані всє адурманєни прапагандой, лол",Telegram
7662,1,"Не чекав, що вони підуть до кінця війною. Ну що ж, успіхів їм та побільше вантажу 200",Telegram
7663,1,а де пункт сяде порошенко? 😂,Telegram
7664,1,Я кажу просто - я не довіряю нікому хто в щось вірить. Як взгалі можливо видати наприклад в руки зброю людині яка розмовляє з уявними друзями.,Telegram
7665,1,десять балончиків!,Telegram
7666,1,"Ну звісно, треба ж було 5му каналу усе віддати, бо саме там усі найталановитіши журналюги, і власник вже ж не олігарх бо відсунули від влади подалі. Обділили найталановитіших та найкращого патріота, неправильних олігархів нагодували. 
Та і взагалі навіщо витрачатися на той контент та на той телевізор - усіяки арестовічи безкоштовно наклепають усілякого лайна у ютубі.😄
А цікаво, автор цього хоч знає скільки рашка витрачає на свою пропаганду, для порівняння? Як би нам не опинитися у повній дупі з таким підходом що нам воно не треба якщо на це треба витрачатися.",Telegram
7667,1,Хахахаха про що ти говориш😁😁,Telegram
7668,1,"Якщо ми будемо витрачати гроші на армію, то за які гроші ми тоді будемо будувати дороги?",Telegram
7669,1,Україночки найкрасивіші!,Telegram
7670,1,Тоді буде ескалація конфлікту і путін може напасти,Telegram
7671,1,"А де гендерна рівність? Просто так дивно, як в одну сторону, то вона повинна бути, а як в іншу, то ні).",Telegram
7672,1,Ти звідки такий економіст політолог взявся?) геніально чорт його бери,Telegram
7673,1,"Ну ці, хохлушки коротше! Теж нормальне слово",Telegram
7674,1,"Шо синк) по-перше - цикли потепління й похолодання були на Землі задовго до того, як люди зрозуміли, шо таке вугілля. Так що тут можна включити фаталізм, бо все round and round і нічого ти не зміниш. А по-друге - єдиний варіант не впливати на середовище - це померти. І то не факт, що твоєю кісткою не вдавиться якийсь вовчисько (не саме твоєю, а взагалі). Шось людовиська не хочуть свідомо вимирати, щоб сприяти ентропії Всесвіту. Та і я не хочу) Рано чи пізно Сонце йобне, так шо можна палити кондиціонер, все одно весь світ буде палати. бггггг",Telegram
7675,1,"Файно, купив новий матрац з бавовни зібраної чурками майбутніми чорножопими гастарбайтерами, і тішусь шо в них море висохло",Telegram
7676,1,"Ну тепер ми всі знаємо, чим закінчилась ця історія. Хто ж міг знати, що вільні люди вільної країни почнуть качати права.",Telegram
7677,1,"Пояснити можна все що завгодно, а ще можна користуватись common sense при перекладі. 

Чому б тоді не перекласти Baldur - ""принц"" ісландською?  ""Принцова Брама"" - норм звучить:)",Telegram
7678,1,"царь хороший, а бояри хуйові виходить)",Telegram
7679,1,"Так, в армії і кучерявий 🤣",Telegram
7680,1,Що саме? Криву сприйняття висміювання руснявих Zaгонів ?)),Telegram
7681,1,Президента чого?))),Telegram
7682,1,Господи як ви могли подумати інакше😢,Telegram
7683,1,"Ні, з Парижу блядь. Зараз поїм Круасану, і піду дивитися на Ейфіфеліву башту. А потім буду писати у Твітері, хто є справжні Українці, а хто бидло їбане. Бо мені ж з Хфранції видніше 🤡",Telegram
7684,1,"нє, дорогенька, це ти почала про ""політичний досвід"" , а питань про нашого Президента я тобі ніяких не давав, не видумуй)))",Telegram
7685,1,Всі хто на лівому березі - бидло їбане. А східняки - взагалі ментальна русня. Пояснюю за базу,Telegram
7686,1,"Ніяк, в Україні нічого не можливо🌝",Telegram
7687,1,"Звісно, це ж поліція займається судовим розглядом кримінальних справ🌝🌝🌝",Telegram
7688,1,"Ану бігом стрибнув в окоп на захист, спермобак",Telegram
7689,1,І взагалі чоловіки кухарі то чоловіки які ніде більше не змогли себе реалізувати,Telegram
7690,1,"Блять, а я думав, що генетично обумовленими можуть бути лише фізичні характеристики та певні передумови до тих чи інших психічних станів, а виявляється нація теж визначається генетично",Telegram
7691,1,Не всьо так однозначно тут... Треба розслідування.,Telegram
7692,1,"а що, так можна було? невже",Telegram
7693,1,"Краще стебло показуй
Якась бджілка оцінить
Та я з цнотою порішаєш",Telegram
7694,1,"Там вище теж написали що він продавав сраку за контрактом, а не насправді підтримував",Telegram
7695,1,"Ну то ж він знав куди йшов, чи як? 🌚🤌",Telegram
7696,1,Я ні разу не хорні і на жаль досі жива,Telegram
7697,1,"Інша справа порошенко, золота людина.",Telegram
7698,1,"Який кейс? Всі вже забули, новина живе три дні.",Telegram
7699,1,Я ж єбашу траву палкою досі,Telegram
7700,1,"Якщо він відкрито вказує на відео, де летить, то колаборант. Інакше, русня би не знала, куди полетіла ракета.",Telegram
7701,1,"Точьна, нада ш на опшіпанятнам, фсьо так.😅",Telegram
7702,1,"Ну , хтось і гавайську піцу любить))))",Telegram
7703,1,"Фемка порвалась, несіть наступну!😁",Telegram
7704,1,Я краще сивочолого буду передивлятися 😉,Telegram
7705,1,То всьо фотошоп,Telegram
7706,1,Герега -  головний спортсмен країни,Telegram
7707,1,"здавалось де русня а де айфон, а ні знайшов все ж таки зв‘язок😁",Telegram
7708,1,"Я не здивуюся якщо вони зараз скажуть що якщо це українська ракета, то у відношенні України застосується 5 стаття НАТО, і на нас ше й їх ракети полетять😂",Telegram
7709,1,"Справді, щось не подумав про це. Без документів у нас ще за кордон не тікали від суду.",Telegram
7710,1,ну а шо),Telegram
7711,1,а нічого що у чоловіків є пліва в уретрі?,Telegram
7712,1,крінж це також круто. погодьтесь,Telegram
7713,1,"Ну як переможемо так і приїдуть, розберуться хто там шо",Telegram
7714,1,"Ай справді, давайте сталіна понатикуємо по всій Україні, це ж пам‘ятник …",Telegram
7715,1,"ну звісно, її ж не перевіряють і в гетеро людей",Telegram
7716,1,"Нє ну я ржу😁
Федоров маючи 100500 років досвіду в IT: а давайте викинем код, і хай всі наші дані спи*дять, це ж всього лишень документи мілйонів громадян України, так шо фіг з ним
😂",Telegram
7717,1,"НІЧОГО НЕ БУЛО1!!1!1!1!1!2!!2 ЄНОТУ МАВ ОСОБИСТО ЗЕЛЕНСЬКИЙ ЗАТЕЛЕФОНУВАТИ І ПІДТВЕРДИТИ ТРИ РАЗИ ПРИ ПОВНОМУ МІСЯЦІ!1!1!1! 
Що ти, бидлолаївець, мий ноги, лягай спать",Telegram
7718,1,Взривайте нахуй🙈,Telegram
7719,1,Не дарма 25 копійок в школі на червоний хрест здавав,Telegram
7720,1,"ахахах нахіба мені старий пентюх? як завжди критика зводиться до двох таборів, а не до критики. добре, хай буде по-твоєму. в Європі і Штатах немає інфляції, бо вони крєпко готувались. а наша держава виносить всю тяжкість війни і населення максимально було підготлене до затяжної війни. і в єдиному етері ніхто не несе нісенітниць про контрнаступи та Крим за місяць, і не натякає на швидку перемогу. і так, нам дадуть гроші покрити всі збитки з комуналкою, високих цін на інші компослуги не буде.",Telegram
7721,1,От і я кажу — треба було голосувати за пороха.,Telegram
7722,1,то давайте все будем робити як русня,Telegram
7723,1,Вигадана країна з штучними недонародами яких разом тримає тільки хуй пойми шо і бажання знищити справжніх слов'ян Українців,Telegram
7724,1,крокодил краще,Telegram
7725,1,То Суперліга УЄФА?,Telegram
7726,1,Зараз Польща як дасть відповідь🙈,Telegram
7727,1,"Ок, ви просто і дуже зрозуміло висловлюєте свою думку - я чесно кажучи не зрозумів нічого, який бодун, розсол та глово😂",Telegram
7728,1,"Їбать вона розумна, її б у депутати",Telegram
7729,1,"А головне, скока ікспердов в одному чаті! Усьо, срочно видаляю Дію, бо повіііірииила😂😂😂",Telegram
7730,1,Пішли завтра буквально пиздити ВР,Telegram
7731,1,"Погано, що чмобік трьох лічінусів зробити встиг.",Telegram
7732,1,Та не тупи 😉,Telegram
7733,1,Ждьом аткритія бамбас арєни😁,Telegram
7734,1,"Зовсім не заслуга США, які в Ізраїль вливають скажені бабоси з початку його існування. І третій в світі ядерний арсенал Україна теж віддала сама, без жодного тиску від США та інших єбаних гарантів. І мала воєнний та промисловий потанцевал на заздрість усім ізраїлям планети, який мав силою духа Божого клеїти танчики задарма і без ресурсів.",Telegram
7735,1,"Єрусалим.
Яка це мова?)",Telegram
7736,1,"Не помилюсь якщо припущу,що вони як і всі руські є православні, і суворо дотримуються Святого Писання. 
😂",Telegram
7737,1,"Дійсно дивно, військові навчання проводять не з бомжуватими, пропитими далбайобами а з кваліфікованими військовими, що мають якісне обладнання. Странно шо пєздєц",Telegram
7738,1,"Якщо Костя - не москаль, то все винні англосакси 🤯",Telegram
7739,1,"Наші діди теж дійшли до Берліна, а ми дійдемо до мацки, поки що.",Telegram
7740,1,"Коли б ракета прилетіла, там би нікого живого не залишилося. Пво руснява однозначно винна, вони ж криворукі. Дали б нормально нашій ракеті прилетіти по цілі, все б було як у людей!",Telegram
7741,1,"Оце вже ніт. Вони і про Чорне море, наче ми реально впевнені, що його укри копали, вірять. Бо сукабєєва по тєлєвізару брехати не може.",Telegram
7742,1,Угу. Понаєхалі! В мій! Дніпро!,Telegram
7743,1,"І ти хочеш сказати, що це добре, що вони саме російською захищають ?
Вони ж її легітимізують щоб після війни ніхто не пікнув в сторону російської.
Людина може одночасно і робити все правильно і в чомусь іншому помилятися..",Telegram
7744,1,Ось я обісцюсь від сміху як американцям доведеться обирати між Трампом (чи Трампом-молодшим) та Кенеді-молодшим!!!,Telegram
7745,1,"Ну, ти ж звалив з членінграду до Стокгольму 😆",Telegram
7746,1,"Вони можуть помститись Ердогану та здати свої авіаквитки, розірвати путівки до готелів в Кемері (в Кемері їх завжди було занадто) , при чому, цього року, і не в дорогі готелі. Читала скрін з якогось раша турсайту: бронюють здебільшого  готелі 3-4* цього сезону 😁. Хай помстяться! 👏👏👏",Telegram
7747,1,А нащо балаклави?🤦‍♀...підтримувальщики....,Telegram
7748,1,Я просто ридаю від горя,Telegram
7749,1,ППО і Авіації в РФ більше не існує,Telegram
7750,1,"Це правильний риг, якщо що, його не треба в смітник!",Telegram
7751,1,"О білоруси радіють🥴.А ще,чому радується таракан? Тим,що пустив козла в свій город і у власті цього козла ""червона кнопочка""...Зовсім здуріли шизіки старі😡",Telegram
7752,1,Ета боєвая акула каклов.😁,Telegram
7753,1,"Ну да,ну да...саме це Ви й хотiли сказать.Вірю.",Telegram
7754,1,"Те, що слухати їхніх пропагандонів - одне задоволення. По їх словам, у нас вся влада, то самі патріоти, бандерівці і націоналісти, які все покладуть на те, щоб винищити москалів до сьомого коліна. Послухаєш, і на душі так спокійно стає.",Telegram
7755,1,"В ЗМІ не потрапляє і 30% того, як їбашать по Херсону. Це кожен їбаний день з усіх їбаних видів зброї, починаючи з мінометів до артилерії, РСЗВ, скидів з дронів, танків. День в день. Тому прив'язуватися до приїзду будь-кого, ну хз наскільки варто. І оцю хуйню про ""дагаварняки"" постійно несуть саме кацапи, а нащі це підхоплюють.",Telegram
7756,1,"Тобто,це не терористичний акт,а просто нісчастниє руцкіє мальчікі бєс трусікав пат првнуждєніям нічаянно взарвалі ГЕС? Не розстраюй мене",Telegram
7757,1,"Я счітаю, чьто украінци далжни сагласовивать сваі дєйствія в Українє с расіянамі. Так слажилась істарічєскі 

Ісчо вапроси?",Telegram
7758,1,Потрібно допомогти братньому народу!,Telegram
7759,1,"дохтур, а у Вас є медичний халат з  лозунгом 
""Маю право на помилку!"" ?

😜",Telegram
7760,1,"Ага, ось тобі стопка секретної інфи з генштабу, гортай. Вір і далі в поні і нашу пропаганду, реальність  трішки лаконічніша.",Telegram
7761,1,"Серйозно? Чому ж тоді між СРСР та Ізраїлєм завжди були напружені відносини? Ох ці кацапи із своїи 'вєлічієм', зовсім забули ( чи не знали), як з'явився на карті миру післявоєнний Ізраїль і що його завжди підтримували США",Telegram
7762,1,ви толька пасматрітє как англосакси радасна зігуют біндеравцам,Telegram
7763,1,"Моя бабця хотіла щоб я був священиком. А я проти. Тепер дивлюсь на паші мерседес, і думаю, чому її не слухав?)",Telegram
7764,1,Іноді і я розумію.Мы ж одинарот,Telegram
7765,1,У мене аж сфінкс сжався від сміху.,Telegram
7766,1,Ви агент кремля 🌚,Telegram
7767,1,Кошмарите насправді)),Telegram
7768,1,"Вам треба було заходити на тендер по установці плитки в туалеті ..до ,речі ,такі самі прості і стандартні речі ,нам тоді так помпезно підносили...",Telegram
7769,1,Штраф 34к гривень і ізвєнєнія. Перед ними. 🤣🤣🤣,Telegram
7770,1,"Такого колапсу, як сьогодні,  навіть при Мамаї не було 😀",Telegram
7771,1,Нажаль у Каті чарівної палички не має,Telegram
7772,1,"Ідеальних умов у нас немає і не буде. Просто надія всієї Полтави Катерина Ямщикова непер офіційно не зможе закупити ті дрони, а ті що розкрадають навіть на харчах точно не закуплять нічого.",Telegram
7773,1,Звідки в першокурсника гроші на іграшки? Підручними матеріалами дешевше🤦🏼‍♀️,Telegram
7774,1,А це вже сексистські наративи),Telegram
7775,1,"Ямщікова, хдє рємонт мусарних баков?!",Telegram
7776,1,"Пане Олександр, ви до людей в кишеню не лізьте, в двічі дешевше, бач, хочуть!)))",Telegram
7777,1,Вам ніхто не повірить,Telegram
7778,1,"Та по ньому видно ,що пахне з голоду",Telegram
7779,1,Як це немає? Ви бачили скільком людям в чаті не сподобалося її діяльность? Хіба цього вже недостатньо?,Telegram
7780,1,У Бахмут! 🤟🏼😉,Telegram
7781,1,Ну по перше це робочі місця...🙄,Telegram
7782,1,"А багато з отих що хочуть валяти памятники, знають як виглядав жуков чи Ватутін? А Шухевич і Петлюра?
Можна легко зняти памятник Ватутіна  в Полтаві і потавити в Житомирі як Шухевичу. І навпаки. Головне, зірки на погонах стерти.
Все одно ніхто не дивиться на того ""мужика на коні""",Telegram
7783,1,"Ну в Полтаві точно є сенс боротися з ""вихідцями з Кавказу"" та мігрантами, куди не плюнь- одні іноземці",Telegram
7784,1,А чого ті люди пишуть вам? А не зразу в ООН?,Telegram
7785,1,"Та ці полтавці вічно чимось невдоволені, 100% хтось і на це скаржитися буде",Telegram
7786,1,"Нема вже нічого...Сучасна медицина сягнула невиданих висот... перемогла серцево-судинні, онко та інше...ба навіть старість перемогла...одне залишилось це страшний ГРВІ викликаний  ковід19...",Telegram
7787,1,"чому ви всі мовчите, що з'явилася програма по боротьбі з інсультами (не ТА програма яка була раніше, а інша - сама програмна програма), а ще почали трансплантувати нирки, дали можливість підприємцям забезпечити лікарні обладнанням і засобами захисту, а ще збільшили зарплату лікарям, і даже залучили гроші з коронавіруснуого фонду! Жодним папірєднікам такого ніколи не вдавалося!",Telegram
7788,1,"Та ні, звісно, через Білу Церкву йде Великий Опіумний Шлях. І звісно, те, що йде транзитом, споживається саме у Білій Церкві, бо загальновідомим є те, що настільки платоспроможного попиту, як там, нема тупо ніде!",Telegram
7789,1,Тепер я хотів би подивитись на наших тампофілів!!!!!!,Telegram
7790,1,"Ні, ти писав що поломка декількох САУ призведе до того що російська армія в Криму здасться ЗСУ без бою...",Telegram
7791,1,"Якщо арестович підорас, то якщо він скаже ""2+2=4"" усі теж будуть кричати ""арестович підорас, він завжди бреше""? А те що Романенко (взагалі не знаю хто це) - неякісний порохобот - це нівелює китайську експансію?",Telegram
7792,1,"Мда,ясно фанат Ірану. Конструктив закінчився,почалась любов до Аятол.",Telegram
7793,1,Демократія 💪,Telegram
7794,1,"Тупі помилки лише в тому,що я не звернув увагу і не вірно зрозумів? Поц недалекий,я навчався в українській школі,ах ну да, забув виблядків с заходу,ви ж єдині вірні українці)",Telegram
7795,1,Кальюлайд - лівак. Краще вже Арестович.,Telegram
7796,1,"Трамп кінця першого терміну це не зробив би ніколи, зараз, коли його заганяють в ізоляціонізм я хз.",Telegram
7797,1,"Це ми винні в такій позиції Грузії, адже ми зруйнували з ними стосунки Саакашвілі гейтом((",Telegram
7798,1,">ніби прийшов прийшов демократичний президент до влади
>прийшло до діла, то манда звичайна

А кого саме ви з політиків Європи та Англо-Америки описали? 🌚🌚🌚",Telegram
7799,1,"Байден-Трамп, де зброя, сука?",Telegram
7800,1,"Так багато лайків, люди, схаменіться, США нам друзі!!",Telegram
7801,1,"Воювати, навчатись, лікуватись в Україні можна безкоштовно.",Telegram
7802,1,"Це ж добре, що ледарі повиїзджали. Не будуть заважати будувати країну мрії Гончаренку разом з тими, що залишилися.",Telegram
7803,1,"Ну як показує практика, США не такі і друзі виявилися нам🤷‍♂️",Telegram
7804,1,Слава Зеленському і його виборцям!!!!,Telegram
7805,1,"> Бо наші громадяни досі не мають чітких правил мобілізації та демобілізації.

Так, дійсно, це єдина причина. Як тільки її усунуть, так усі громадяни, включаючи можновладців, депутатів та їхні діти одразу рвонуть в окопи",Telegram
7806,1,"Новий президент України, а ви що не знали?",Telegram
7807,1,"😱 О ну то шо на життя і плани тоді можна покласти хрест і жити одним днем ?, тепер зрозуміло чому так зросла кількість суїцидів - ні не дочекаються …🤬",Telegram
7808,1,Ви хочете посадити Пастора ?  Кацапи зайшли в Україну ще в 2014,Telegram
7809,1,"Коли совкі згадують ковбасу по 2,20 та як добре жилося, нагадайте їм, що ще був туалетний папір в асортименті, який коштував 3 коп. А дорогий папір 10 коп. але ціна не мало різниці, пальці все рівно ставали чорні.",Telegram
7810,1,Воювати шприцями? Таке собі...,Telegram
7811,1,"Олексію, а Ви як голова комітету по мобілізації, не хочете написати якийсь кривенький постик про електронний реєстр всіх? він там часом не порушує ніякі права? Ніяких пересічень з рашкою немає? Може, у Вашій світлій голові закрадаються думки про рекрутингову кампанію? Законопроєкт який готуєте? нє? ну, ладно. Розумію, проблеми холопів бояр не ....буть",Telegram
7812,1,Бідні чиновники (ні),Telegram
7813,1,"А в нас день так собі .  Війна . В  вас таке горе Олексію ,  вас заблокували . Мої вам глибокі співчуття.",Telegram
7814,1,"Шутдауну в США не буде. Через те, що прибрали допомогу Україні. Трамп випереджає Байдена по електоральним рейтингам. 
Кличко - чорт! Зеленський - красава!",Telegram
7815,1,Випустіть вільну людину Гончаренко за кордон! 🤡,Telegram
7816,1,"Жах, Вам що дружина не дає? 
Хто Вас вчив так розмовляти з жінкою взагалі?!",Telegram
7817,1,"це він спеціально зеленського привів, і змусив народ за нього голосувати. а насправді люди не такі. насправді вони хороші і розумні, тільки їх постійно порошенко обманює.",Telegram
7818,1,Ого!)))) Не Залужний.,Telegram
7819,1,Дякую Анастасії Лорак за наближення нашої перемоги!,Telegram
7820,1,"президент завжди був Порошенко.  він той самий папереднік.  
чули, що Атлантиду втопили?  то Порошенко кран відкрутив.    а герцог де Гіз - це його псевдо.",Telegram
7821,1,Ганчарєнка дє 30-ка? 😁,Telegram
7822,1,""" жму руку , абнімаю "" ?",Telegram
7823,1,"Бо ти не сражався за своє місто, був зайнятий, ми розуміємо. А, ось, якщо би ти пішов, то дааааааа... Тоді б усі в перемогли.",Telegram
7824,1,"""Кто создавал независимую Украину"" ,, може ленін 🤣🤣люди де ви ТАКІ факти берете???",Telegram
7825,1,"Так,там багато других автобанів",Telegram
7826,1,"Каже ,Київ 🤣",Telegram
7827,1,Хмм.. Я подумав сам по собі ),Telegram
7828,1,5 штук підари дадуть,Telegram
7829,1,Безробітні в Україні та закриті кордони регочуть просто не можуть! У русні лада не завелась АХАХАХА. Позоріще! Міноборони розворовує мільярди АХАХАХАХА! АБАССАКА! ЕкОНомiЧНе ЧуДО! Усі кинулись відмазувати найвеличнішого! Закінчуйте срач! Єдність!,Telegram
7830,1,"Пффф, вища освіта у нього. А я взагалі тричі професор, як тобі таке, клоун?
Йшов би ти звідси, пєтушок, поки не забанили",Telegram
7831,1,"А Вальцман де? Де Вальцман, я питаю?😂😂😂😂",Telegram
7832,1,"Та мені байдуже чи вибачають мені сектанти супутника Притули, як і розвідника Буданова чи лідера всесвіту Зеленського 😂",Telegram
7833,1,Десь це будуть транслювати? Хочу послухати як всі стурбовані і занепокоєні,Telegram
7834,1,Добрий ранок 😂,Telegram
7835,1,"Ну Сталін готувався до ядерної війни, а ЗЕ ні🖕",Telegram
7836,1,"А якщо і збивала, то як це міняє факт те що вона мила дівчина, Олексій її багато років знає, патріот, і воїн?",Telegram
7837,1,НАРКОМАНЫ В КАМЕНТАХ ГОНЧАРЕНКО!!!,Telegram
7838,1,"Українська мова вигадана, правильно говорити ""пещерская Лавра""😁",Telegram
7839,1,"Шкода, люди повинні були жити, дехто з них не хотів воювати це вже точно. І шо? Шляпа, ти хочеш, як на росії та в савєцкам саюзє? Шоб ми заради мертвих по надуманій справедливості йшли гинули? Ти чи учора народився, шо не бачиш , як ми стали думати та перейматися мертвими на рівні росіян? Ти мені зараз прививаєш почуття провини перед мертвими, прям як русня своїм дітям розказує про мертвих дідов, через що ті відчувають себе неповноцінними та якийсь долг хочуть віддати діду",Telegram
7840,1,"Добре шо я жінка 37 років,а не оті молоді дівки і нахер слала усі ті стреси😂",Telegram
7841,1,"Дякую. Дуже дякую, пане президент",Telegram
7842,1,"І тепер маючи цей привід вони говоритимуть що всі українці нацисти і нас потрібно знищити ??
...напевно не даючи дружнім росіянам приводів вони взагалі перестануть воювати і покинуть всі окуповані території. 
Може якщо ми всі поставимо російські флаги на аватарки, вони не матимуть приводів нас вбивати і підуть ?🤔",Telegram
7843,1,9 клас це вже пізно),Telegram
7844,1,"Ні 
То фейк
Карася не існує",Telegram
7845,1,"А тобі як завжди везе,я бачу😅",Telegram
7846,1,А які йому умови для відбування покарання потрібні? Пакета вистачить на смітнику?,Telegram
7847,1,"Молодець, хвалю)",Telegram
7848,1,"Так, перелякався я, а фото профілю сховав ти😁

Геніально Миколко🤙🏼",Telegram
7849,1,І что🥺краще ніж із дупи😁,Telegram
7850,1,А це вже обідно),Telegram
7851,1,Ват е пронунсіейшн)),Telegram
7852,1,Ліля ми вегани,Telegram
7853,1,😅😂😂😂я гуманіст. Діток шкода😉🤔ну хай в суді повeрeщить..можe на дурку відправлять😂💀,Telegram
7854,1,"Усі бажають Евгена живим здоровим сміливим,  розумним, та ""безпощадним к врагам київського режима"".😍👍",Telegram
7855,1,І літакинь. 🙄,Telegram
7856,1,"Поясніть мені будь ласка як себе легалізують ухилянти за кордоном,за допомогою корупції ,якої в Європі нема?От переплив він на надувному матрасі до Румунії і що?",Telegram
7857,1,А чогось даних по китайцям нема 😁,Telegram
7858,1,Ви дуууже любите дітей 🤣🤣🤣,Telegram
7859,1,Толік не дає людям гроші заробляти)),Telegram
7860,1,Агєнт раісі і 5та калона.,Telegram
7861,1,"Зараз багато патріотів в армію ломиться, двері тцк не витримують",Telegram
7862,1,"Так, чекаємо на подібні відео від тих воїнів-геїв, яких в ЗСУ ледь не половина, якщо вірити мюнхенському ТРО",Telegram
7863,1,"Бля , та реально всім пох ,хто з ким в жопу треться, але не потрібно це виносити на загал",Telegram
7864,1,"Принципово цього не роблю ,щоб ви на моєму фоні виглядали хоч трішечки краще",Telegram
7865,1,"А зсу хай самі якось, їм же по 100к платять",Telegram
7866,1,"Стрілочник працює на залізниці, а я не маю до неї ніякого відношення)

Знову мимо, Ігоре)",Telegram
7867,1,Ви агент кремля,Telegram
7868,1,А скоро ще снарядами зі збідненним ураном стріляти будуть. Так це вообще 2-гий Чорнобиль буде🤯,Telegram
7869,1,Чому діти депутатів не воюють?🏳️‍🌈🤡,Telegram
7870,1,Генетична особливість мабуть...,Telegram
7871,1,"Усім відомо, що в Україні немає розпусти!",Telegram
7872,1,"Ні, просто. оце ""нампиздаякполякаму39"" з методички вже оскому набило.",Telegram
7873,1,"Бо ""шо скаже Запад"".
А Запад треба послати нахер.",Telegram
7874,1,"Ого, не знала що все життя  живу у ""ватному болоті"".
Я думала у нас по всій крані проблеми з ватою і кацапами🤔",Telegram
7875,1,"Так то воно так, але ж згодьтеся, що пан Ігаль Левін то є самий страшний ворог вітчизни. І не дає нам виграти цю війну. Отак х...ня, малята. 😁👹",Telegram
7876,1,"Дійсно, при пороху того ж не було 😂😂",Telegram
7877,1,Ти ж про Єрмака зараз?🤔,Telegram
7878,1,На -18 см,Telegram
7879,1,"Саме так👍🏻 але навіть якщо б війну виграли виключно жінки, у чоловіків все одно б були притензії . Бо «фемки» вони ж тупі, самі не знають чого хочуть..",Telegram
7880,1,Не тільки стояти на кухні. Ще прибирати,Telegram
7881,1,"Так за який рік став знову збитковим? 2022? Хм, що ж там таке трапилось в тому році?..",Telegram
7882,1,Ви за насильство над чоловіками в сім’ї?),Telegram
7883,1,Польща вже напала,Telegram
7884,1,"Бо її багато дивляться. А це точно означає що вона хороша бо так багато людей не помиляються. А ще вона в бахмут поїхала, а це означає що вона дуже розумна 😂",Telegram
7885,1,"Ага а діти Зеленського, а його жінка, а резніков а залужний.",Telegram
7886,1,"Який протест? Як ти не розумієш, що зараз зрадойобити не на часі?",Telegram
7887,1,А Арестович що говорить?,Telegram
7888,1,Так ленін і був першим скінхедом,Telegram
7889,1,"Ти перечитай. Чувак пише, що «покладалися на хуйову комунікацію кацапів, але вони навчились і все, пизда». Охуєнний був план, шкода, що не спрацював",Telegram
7890,1,А точно пососали? А може тебе Буданов наїбав? А?!,Telegram
7891,1,"пока еліти атдихают прастой нарот сталківают лбамі, украінци должні понять чьто рускіє ім нє врагі",Telegram
7892,1,Прям я особисто?)),Telegram
7893,1,"Пане Карась, яке весна, нам танки не дают, фу потивные немци и тд😄😄😄",Telegram
7894,1,Чому з Польщі? Я в штатах...,Telegram
7895,1,І взагалі нас зливають,Telegram
7896,1,"в мене маніпуляція, а в тебе прям заїбісь відповідь 😁",Telegram
7897,1,Говорили вообще про 63),Telegram
7898,1,"Думаю, якби в сімї було по 5 дітей, то нас було б 100 мільйонів і в Москві було б пиво по 20 гривень.😉",Telegram
7899,1,"Ого,а нашо ти мені тоді то пишеш?",Telegram
7900,1,Шось ти якусь дічь несеш),Telegram
7901,1,"Так не ""Підори"", а військовослужбовці армії московії!!!! Будьте і толерантні, і з повагою до покійників...",Telegram
7902,1,"Уфф, єбац, тигріца яка",Telegram
7903,1,Таролог з ютюба.,Telegram
7904,1,"Лише 2а, тоді чекаю на третю, відбій тривоги)",Telegram
7905,1,"Всім привіт, я Микола Парасюк зі Львова, у мене не має електрохарчування три дні. Дитина замерзла. Геть бандита Зеленського.

После сообщения вы получите 40 рублей, не забудьте удалить последний абзац.",Telegram
7906,1,"Бо дуже розумні. А може їм самим усьо це набридло, а царя бздять скинути, ось і пришвидчили процес таким шляхом😁",Telegram
